"order","lemma","transitive_frequency","transitive_ipm"
10159,"zapochybovat",4,0.0396673621941954
10160,"podjíždět",4,0.0396673621941954
10161,"zajíknout",4,0.0396673621941954
10162,"přehrnovat",4,0.0396673621941954
10163,"přečíslovat",4,0.0396673621941954
10164,"proplesknout",4,0.0396673621941954
10165,"přepřáhnout",4,0.0396673621941954
10166,"odškrábnout",4,0.0396673621941954
10167,"odlétávat",4,0.0396673621941954
10168,"otlačit",4,0.0396673621941954
10169,"profičet",4,0.0396673621941954
10170,"převinout",4,0.0396673621941954
10171,"odrovnávat",4,0.0396673621941954
10172,"nýst",4,0.0396673621941954
10173,"ztloustnout",4,0.0396673621941954
10174,"přisvištět",4,0.0396673621941954
10175,"rozumovat",4,0.0396673621941954
10176,"odtancovat",4,0.0396673621941954
10177,"potrpět",4,0.0396673621941954
10178,"zavinovat",4,0.0396673621941954
10179,"poodsunout",4,0.0396673621941954
10180,"odsypat",4,0.0396673621941954
10181,"přechválit",4,0.0396673621941954
10182,"dosypávat",4,0.0396673621941954
10183,"frotýrovat",4,0.0396673621941954
10184,"rozpomínat",4,0.0396673621941954
10185,"podstrojovat",4,0.0396673621941954
10186,"zhlížet",4,0.0396673621941954
10187,"proteplovat",4,0.0396673621941954
10188,"podsvětlovat",4,0.0396673621941954
10189,"přežehnat",4,0.0396673621941954
10190,"pocejtit",4,0.0396673621941954
10191,"vycepovat",4,0.0396673621941954
10192,"esemeskovat",4,0.0396673621941954
10193,"naflákat",4,0.0396673621941954
10194,"vystrojovat",4,0.0396673621941954
10195,"rozhraničit",4,0.0396673621941954
10196,"šoférovat",4,0.0396673621941954
10197,"provanout",4,0.0396673621941954
10198,"perzekvovat",4,0.0396673621941954
10199,"svinit",4,0.0396673621941954
10200,"předláždit",4,0.0396673621941954
10201,"plesnivět",4,0.0396673621941954
10202,"vykecat",4,0.0396673621941954
10203,"předělovat",4,0.0396673621941954
10204,"zavtipkovat",4,0.0396673621941954
10205,"dopilovávat",4,0.0396673621941954
10206,"podsvěcovat",4,0.0396673621941954
10207,"detonovat",4,0.0396673621941954
10208,"pozdávat",4,0.0396673621941954
10209,"odlakovat",4,0.0396673621941954
10210,"rýhovat",4,0.0396673621941954
10211,"vyasfaltovat",4,0.0396673621941954
10212,"přicházívat",4,0.0396673621941954
10213,"přimrznout",4,0.0396673621941954
10214,"prorachotit",4,0.0396673621941954
10215,"rozžínat",4,0.0396673621941954
10216,"poslintat",4,0.0396673621941954
10217,"kurvit",4,0.0396673621941954
10218,"vodtáhnout",4,0.0396673621941954
10219,"umlouvat",4,0.0396673621941954
10220,"kulatit",4,0.0396673621941954
10221,"vybujet",4,0.0396673621941954
10222,"připutovat",4,0.0396673621941954
10223,"vyšukat",4,0.0396673621941954
10224,"traverzovat",4,0.0396673621941954
10225,"prodýchávat",4,0.0396673621941954
10226,"potrvat",4,0.0396673621941954
10227,"pořvávat",4,0.0396673621941954
10228,"držívat",4,0.0396673621941954
10229,"oběhat",4,0.0396673621941954
10230,"smejčit",4,0.0396673621941954
10231,"ošlehat",4,0.0396673621941954
10232,"svrašťovat",4,0.0396673621941954
10233,"postrkávat",4,0.0396673621941954
10234,"zalovit",4,0.0396673621941954
10235,"zesinat",4,0.0396673621941954
10236,"dealovat",4,0.0396673621941954
10237,"stehovat",4,0.0396673621941954
10238,"vypírat",4,0.0396673621941954
10239,"ošukávat",4,0.0396673621941954
10240,"zjasňovat",4,0.0396673621941954
10241,"zmiznout",4,0.0396673621941954
10242,"nakalibrovat",4,0.0396673621941954
10243,"zakliknout",4,0.0396673621941954
10244,"štítit",4,0.0396673621941954
10245,"zkonejšit",4,0.0396673621941954
10246,"předejmout",4,0.0396673621941954
10247,"štosovat",4,0.0396673621941954
10248,"ohoblovat",4,0.0396673621941954
10249,"ulizovat",4,0.0396673621941954
10250,"zkondenzovat",4,0.0396673621941954
10251,"schůzovat",4,0.0396673621941954
10252,"procvakávat",4,0.0396673621941954
10253,"vysmrkat",4,0.0396673621941954
10254,"pádlovat",4,0.0396673621941954
10255,"atomizovat",4,0.0396673621941954
10256,"vyšperkovávat",4,0.0396673621941954
10257,"dokrájet",4,0.0396673621941954
10258,"difundovat",4,0.0396673621941954
10259,"vybřednout",4,0.0396673621941954
10260,"capat",4,0.0396673621941954
10261,"plombovat",4,0.0396673621941954
10262,"navětřit",4,0.0396673621941954
10263,"rozmývat",4,0.0396673621941954
10264,"obšívat",4,0.0396673621941954
10265,"prochvět",4,0.0396673621941954
10266,"poštívat",4,0.0396673621941954
10267,"usmýkat",4,0.0396673621941954
10268,"vmanipulovat",4,0.0396673621941954
10269,"nastřelovat",4,0.0396673621941954
10270,"vychloubat",4,0.0396673621941954
10271,"nadbíhat",4,0.0396673621941954
10272,"vyspárovat",4,0.0396673621941954
10273,"proškolovat",4,0.0396673621941954
10274,"přelámat",4,0.0396673621941954
10275,"pikýrovat",4,0.0396673621941954
10276,"ztenčovat",4,0.0396673621941954
10277,"zaonačit",4,0.0396673621941954
10278,"zahlušit",4,0.0396673621941954
10279,"uklovat",4,0.0396673621941954
10280,"chcípat",4,0.0396673621941954
10281,"posázet",4,0.0396673621941954
10282,"dofouknout",4,0.0396673621941954
10283,"zahoukat",4,0.0396673621941954
10284,"pochytávat",4,0.0396673621941954
10285,"zdesetinásobit",4,0.0396673621941954
10286,"přezpívávat",4,0.0396673621941954
10287,"našlápnout",4,0.0396673621941954
10288,"vydumat",4,0.0396673621941954
10289,"vokalizovat",4,0.0396673621941954
10290,"sbíjet",4,0.0396673621941954
10291,"divergovat",4,0.0396673621941954
10292,"rozštěpovat",4,0.0396673621941954
10293,"rozhlodat",4,0.0396673621941954
10294,"předznačovat",4,0.0396673621941954
10295,"konávat",4,0.0396673621941954
10296,"zjasnit",4,0.0396673621941954
10297,"zvnitřňovat",4,0.0396673621941954
10298,"překovat",4,0.0396673621941954
10299,"vykrátit",4,0.0396673621941954
10300,"reglementovat",4,0.0396673621941954
10301,"zaknihovat",4,0.0396673621941954
10302,"přeformovat",4,0.0396673621941954
10303,"culit",4,0.0396673621941954
10304,"spoluúčinkovat",4,0.0396673621941954
10305,"zakymácet",4,0.0396673621941954
10306,"obydlovat",4,0.0396673621941954
10307,"kakat",3,0.0297505216456465
10308,"přepasírovat",3,0.0297505216456465
10309,"plstit",3,0.0297505216456465
10310,"ostřihat",3,0.0297505216456465
10311,"dohladit",3,0.0297505216456465
10312,"prosypat",3,0.0297505216456465
10313,"zmlazovat",3,0.0297505216456465
10314,"vykvasit",3,0.0297505216456465
10315,"spolumoderovat",3,0.0297505216456465
10316,"rozškvařit",3,0.0297505216456465
10317,"nacestovat",3,0.0297505216456465
10318,"nacentrovat",3,0.0297505216456465
10319,"prohazardovat",3,0.0297505216456465
10320,"presovat",3,0.0297505216456465
10321,"poddimenzovat",3,0.0297505216456465
10322,"hazardovat",3,0.0297505216456465
10323,"odsouhlasovat",3,0.0297505216456465
10324,"zakrojit",3,0.0297505216456465
10325,"nafingovat",3,0.0297505216456465
10326,"syslit",3,0.0297505216456465
10327,"čárkovat",3,0.0297505216456465
10328,"monetizovat",3,0.0297505216456465
10329,"namotivovat",3,0.0297505216456465
10330,"zkomprimovat",3,0.0297505216456465
10331,"dotěsnit",3,0.0297505216456465
10332,"odkoukávat",3,0.0297505216456465
10333,"kolaudovat",3,0.0297505216456465
10334,"laborovat",3,0.0297505216456465
10335,"zazávodit",3,0.0297505216456465
10336,"sžívat",3,0.0297505216456465
10337,"rekapitalizovat",3,0.0297505216456465
10338,"předzásobit",3,0.0297505216456465
10339,"nainvestovat",3,0.0297505216456465
10340,"připlynout",3,0.0297505216456465
10341,"překusovat",3,0.0297505216456465
10342,"převychovávat",3,0.0297505216456465
10343,"dostupovat",3,0.0297505216456465
10344,"obehrávat",3,0.0297505216456465
10345,"zpucovat",3,0.0297505216456465
10346,"dramaturgovat",3,0.0297505216456465
10347,"dekontaminovat",3,0.0297505216456465
10348,"unudit",3,0.0297505216456465
10349,"převzorkovat",3,0.0297505216456465
10350,"licencovat",3,0.0297505216456465
10351,"zkonfigurovat",3,0.0297505216456465
10352,"personalizovat",3,0.0297505216456465
10353,"zahnívat",3,0.0297505216456465
10354,"amortizovat",3,0.0297505216456465
10355,"odvařit",3,0.0297505216456465
10356,"odfrézovat",3,0.0297505216456465
10357,"přeregistrovat",3,0.0297505216456465
10358,"parametrizovat",3,0.0297505216456465
10359,"zapájet",3,0.0297505216456465
10360,"předepnout",3,0.0297505216456465
10361,"vakcinovat",3,0.0297505216456465
10362,"zproduktivnit",3,0.0297505216456465
10363,"silážovat",3,0.0297505216456465
10364,"obsednout",3,0.0297505216456465
10365,"zvláčnit",3,0.0297505216456465
10366,"potrkat",3,0.0297505216456465
10367,"zinknout",3,0.0297505216456465
10368,"odhojit",3,0.0297505216456465
10369,"zpružňovat",3,0.0297505216456465
10370,"polymerovat",3,0.0297505216456465
10371,"utuhnout",3,0.0297505216456465
10372,"vykrystalovat",3,0.0297505216456465
10373,"odtěžovat",3,0.0297505216456465
10374,"multiplikovat",3,0.0297505216456465
10375,"posčítat",3,0.0297505216456465
10376,"natěsnat",3,0.0297505216456465
10377,"plovat",3,0.0297505216456465
10378,"komutovat",3,0.0297505216456465
10379,"děrovat",3,0.0297505216456465
10380,"ozeleňovat",3,0.0297505216456465
10381,"hybridizovat",3,0.0297505216456465
10382,"pufrovat",3,0.0297505216456465
10383,"oblanšírovat",3,0.0297505216456465
10384,"rozstřihat",3,0.0297505216456465
10385,"vystřihat",3,0.0297505216456465
10386,"karamelizovat",3,0.0297505216456465
10387,"probrouzdat",3,0.0297505216456465
10388,"prokaučovat",3,0.0297505216456465
10389,"drenážovat",3,0.0297505216456465
10390,"ucelovat",3,0.0297505216456465
10391,"vyvinit",3,0.0297505216456465
10392,"ožebračovat",3,0.0297505216456465
10393,"postátnit",3,0.0297505216456465
10394,"napenetrovat",3,0.0297505216456465
10395,"srocovat",3,0.0297505216456465
10396,"mlžit",3,0.0297505216456465
10397,"zatřiďovat",3,0.0297505216456465
10398,"přibržďovat",3,0.0297505216456465
10399,"přežahnout",3,0.0297505216456465
10400,"vystředit",3,0.0297505216456465
10401,"přisvítit",3,0.0297505216456465
10402,"zaznačit",3,0.0297505216456465
10403,"nasměrovávat",3,0.0297505216456465
10404,"obestavit",3,0.0297505216456465
10405,"armovat",3,0.0297505216456465
10406,"rozečíst",3,0.0297505216456465
10407,"nadržovat",3,0.0297505216456465
10408,"segmentovat",3,0.0297505216456465
10409,"slícovat",3,0.0297505216456465
10410,"pochybit",3,0.0297505216456465
10411,"přeorientovávat",3,0.0297505216456465
10412,"koprodukovat",3,0.0297505216456465
10413,"zasakovat",3,0.0297505216456465
10414,"zaintonovat",3,0.0297505216456465
10415,"přeschnout",3,0.0297505216456465
10416,"rozdvojovat",3,0.0297505216456465
10417,"přečalounit",3,0.0297505216456465
10418,"umírňovat",3,0.0297505216456465
10419,"zapráskat",3,0.0297505216456465
10420,"skovat",3,0.0297505216456465
10421,"lajnovat",3,0.0297505216456465
10422,"rozdupnout",3,0.0297505216456465
10423,"huhňat",3,0.0297505216456465
10424,"interviewovat",3,0.0297505216456465
10425,"skoulet",3,0.0297505216456465
10426,"dychtit",3,0.0297505216456465
10427,"vtesat",3,0.0297505216456465
10428,"ošplíchnout",3,0.0297505216456465
10429,"obskákat",3,0.0297505216456465
10430,"vybreptat",3,0.0297505216456465
10431,"uplácávat",3,0.0297505216456465
10432,"vzklíčit",3,0.0297505216456465
10433,"vplynout",3,0.0297505216456465
10434,"batolit",3,0.0297505216456465
10435,"drilovat",3,0.0297505216456465
10436,"počárat",3,0.0297505216456465
10437,"pastovat",3,0.0297505216456465
10438,"sežehovat",3,0.0297505216456465
10439,"vobracet",3,0.0297505216456465
10440,"docvaknout",3,0.0297505216456465
10441,"vykrucovat",3,0.0297505216456465
10442,"šmudlat",3,0.0297505216456465
10443,"vypíchávat",3,0.0297505216456465
10444,"vodvézt",3,0.0297505216456465
10445,"prokapávat",3,0.0297505216456465
10446,"přišourat",3,0.0297505216456465
10447,"rozfouknout",3,0.0297505216456465
10448,"přepochodovat",3,0.0297505216456465
10449,"zahlušovat",3,0.0297505216456465
10450,"vítávat",3,0.0297505216456465
10451,"proválet",3,0.0297505216456465
10452,"povlíknout",3,0.0297505216456465
10453,"zatrhat",3,0.0297505216456465
10454,"flusat",3,0.0297505216456465
10455,"vodvést",3,0.0297505216456465
10456,"rozhicovat",3,0.0297505216456465
10457,"čutat",3,0.0297505216456465
10458,"poťukávat",3,0.0297505216456465
10459,"přezírat",3,0.0297505216456465
10460,"osmělit",3,0.0297505216456465
10461,"utrušovat",3,0.0297505216456465
10462,"podsvítit",3,0.0297505216456465
10463,"vyportrétovat",3,0.0297505216456465
10464,"povyhrnout",3,0.0297505216456465
10465,"přeprodat",3,0.0297505216456465
10466,"rozparovat",3,0.0297505216456465
10467,"zafrézovat",3,0.0297505216456465
10468,"driftovat",3,0.0297505216456465
10469,"boulit",3,0.0297505216456465
10470,"pochechtávat",3,0.0297505216456465
10471,"pogratulovat",3,0.0297505216456465
10472,"vypukat",3,0.0297505216456465
10473,"čárat",3,0.0297505216456465
10474,"prodřímat",3,0.0297505216456465
10475,"imputovat",3,0.0297505216456465
10476,"štrádovat",3,0.0297505216456465
10477,"rozkmotřit",3,0.0297505216456465
10478,"vyštípnout",3,0.0297505216456465
10479,"soustružit",3,0.0297505216456465
10480,"obrýt",3,0.0297505216456465
10481,"koledovat",3,0.0297505216456465
10482,"sládnout",3,0.0297505216456465
10483,"vcítit",3,0.0297505216456465
10484,"vypleskávat",3,0.0297505216456465
10485,"zamečet",3,0.0297505216456465
10486,"zakracovat",3,0.0297505216456465
10487,"zarýglovat",3,0.0297505216456465
10488,"odestlat",3,0.0297505216456465
10489,"přemáchnout",3,0.0297505216456465
10490,"prozkoušet",3,0.0297505216456465
10491,"kšeftovat",3,0.0297505216456465
10492,"utkávat",3,0.0297505216456465
10493,"prokmitávat",3,0.0297505216456465
10494,"rozhryzat",3,0.0297505216456465
10495,"přišlapovat",3,0.0297505216456465
10496,"ošlehnout",3,0.0297505216456465
10497,"rozvětvovat",3,0.0297505216456465
10498,"převěsit",3,0.0297505216456465
10499,"hněvat",3,0.0297505216456465
10500,"trouchnivět",3,0.0297505216456465
10501,"ztřískat",3,0.0297505216456465
10502,"zfušovat",3,0.0297505216456465
10503,"zaklást",3,0.0297505216456465
10504,"zoomovat",3,0.0297505216456465
10505,"poponášet",3,0.0297505216456465
10506,"uválcovat",3,0.0297505216456465
10507,"zaskvět",3,0.0297505216456465
10508,"zkysnout",3,0.0297505216456465
10509,"shýbnout",3,0.0297505216456465
10510,"podvolovat",3,0.0297505216456465
10511,"rozbombardovat",3,0.0297505216456465
10512,"naprojektovat",3,0.0297505216456465
10513,"překrmovat",3,0.0297505216456465
10514,"šplouchnout",3,0.0297505216456465
10515,"dosladit",3,0.0297505216456465
10516,"sletět",3,0.0297505216456465
10517,"začmárat",3,0.0297505216456465
10518,"kurtovat",3,0.0297505216456465
10519,"otipovat",3,0.0297505216456465
10520,"chrochtat",3,0.0297505216456465
10521,"učesávat",3,0.0297505216456465
10522,"zpohlavkovat",3,0.0297505216456465
10523,"vkráčet",3,0.0297505216456465
10524,"zpráskat",3,0.0297505216456465
10525,"zrecenzovat",3,0.0297505216456465
10526,"ztékat",3,0.0297505216456465
10527,"oblézat",3,0.0297505216456465
10528,"přikutálet",3,0.0297505216456465
10529,"vylhat",3,0.0297505216456465
10530,"telegrafovat",3,0.0297505216456465
10531,"vysemenit",3,0.0297505216456465
10532,"rozpéci",3,0.0297505216456465
10533,"dosněžit",3,0.0297505216456465
10534,"našpendlit",3,0.0297505216456465
10535,"stydnout",3,0.0297505216456465
10536,"zazelenat",3,0.0297505216456465
10537,"zahnízdit",3,0.0297505216456465
10538,"zkoprnět",3,0.0297505216456465
10539,"podvrhovat",3,0.0297505216456465
10540,"odpečetit",3,0.0297505216456465
10541,"odsedlávat",3,0.0297505216456465
10542,"proflámovat",3,0.0297505216456465
10543,"narežírovat",3,0.0297505216456465
10544,"injikovat",3,0.0297505216456465
10545,"secernovat",3,0.0297505216456465
10546,"šluknout",3,0.0297505216456465
10547,"vzkvést",3,0.0297505216456465
10548,"chlemstat",3,0.0297505216456465
10549,"rozkřápnout",3,0.0297505216456465
10550,"oktrojovat",3,0.0297505216456465
10551,"uhryznout",3,0.0297505216456465
10552,"zahalasit",3,0.0297505216456465
10553,"počíst",3,0.0297505216456465
10554,"odpočnout",3,0.0297505216456465
10555,"škudlit",3,0.0297505216456465
10556,"planýrovat",3,0.0297505216456465
10557,"vyclonit",3,0.0297505216456465
10558,"picnout",3,0.0297505216456465
10559,"nasírat",3,0.0297505216456465
10560,"nadávkovat",3,0.0297505216456465
10561,"vypotácet",3,0.0297505216456465
10562,"vlívat",3,0.0297505216456465
10563,"nastrkovat",3,0.0297505216456465
10564,"adsorbovat",3,0.0297505216456465
10565,"spolupodepsat",3,0.0297505216456465
10566,"zbrušovat",3,0.0297505216456465
10567,"vyhryzat",3,0.0297505216456465
10568,"vykousávat",3,0.0297505216456465
10569,"zřeďovat",3,0.0297505216456465
10570,"prokukovat",3,0.0297505216456465
10571,"prochvívat",3,0.0297505216456465
10572,"švidrat",3,0.0297505216456465
10573,"oprošťovat",3,0.0297505216456465
10574,"proklusat",3,0.0297505216456465
10575,"dobásnit",3,0.0297505216456465
10576,"linkovat",3,0.0297505216456465
10577,"okoukávat",3,0.0297505216456465
10578,"oštipovat",3,0.0297505216456465
10579,"odplazit",3,0.0297505216456465
10580,"cucnout",3,0.0297505216456465
10581,"rozpočítávat",3,0.0297505216456465
10582,"precipitovat",3,0.0297505216456465
10583,"nasakovat",3,0.0297505216456465
10584,"nakecat",3,0.0297505216456465
10585,"hořekovat",3,0.0297505216456465
10586,"vymotávat",3,0.0297505216456465
10587,"zreznout",3,0.0297505216456465
10588,"rozervávat",3,0.0297505216456465
10589,"slyšívat",3,0.0297505216456465
10590,"zasršet",3,0.0297505216456465
10591,"oškubávat",3,0.0297505216456465
10592,"ztužit",3,0.0297505216456465
10593,"domalovávat",3,0.0297505216456465
10594,"předtáčet",3,0.0297505216456465
10595,"zurážet",3,0.0297505216456465
10596,"sklíčit",3,0.0297505216456465
10597,"huhlat",3,0.0297505216456465
10598,"ožehávat",3,0.0297505216456465
10599,"převrhávat",3,0.0297505216456465
10600,"vymejt",3,0.0297505216456465
10601,"povykládat",3,0.0297505216456465
10602,"pomlátit",3,0.0297505216456465
10603,"podklesávat",3,0.0297505216456465
10604,"zdivočet",3,0.0297505216456465
10605,"rozhoukat",3,0.0297505216456465
10606,"doříkávat",3,0.0297505216456465
10607,"hýkat",3,0.0297505216456465
10608,"zrestartovat",3,0.0297505216456465
10609,"zadupnout",3,0.0297505216456465
10610,"segregovat",3,0.0297505216456465
10611,"připažit",3,0.0297505216456465
10612,"rozbrnět",3,0.0297505216456465
10613,"zakrejt",3,0.0297505216456465
10614,"reznout",3,0.0297505216456465
10615,"vytepat",3,0.0297505216456465
10616,"prokřupat",3,0.0297505216456465
10617,"zkonstatovat",3,0.0297505216456465
10618,"zmrvit",3,0.0297505216456465
10619,"proškrtnout",3,0.0297505216456465
10620,"dezintegrovat",3,0.0297505216456465
10621,"přetlačovat",3,0.0297505216456465
10622,"renderovat",3,0.0297505216456465
10623,"ložit",3,0.0297505216456465
10624,"zaklesávat",3,0.0297505216456465
10625,"předvolit",3,0.0297505216456465
10626,"apgrejdovat",3,0.0297505216456465
10627,"uvrtat",3,0.0297505216456465
10628,"valchovat",3,0.0297505216456465
10629,"pokadit",3,0.0297505216456465
10630,"zafunět",3,0.0297505216456465
10631,"ukrotit",3,0.0297505216456465
10632,"vepisovat",3,0.0297505216456465
10633,"vylejzat",3,0.0297505216456465
10634,"nadskakovat",3,0.0297505216456465
10635,"halasit",3,0.0297505216456465
