"order","lemma","reflexive_frequency","reflexive_ipm"
7655,"vyklidňovat",2,0.0198336810970977
7656,"vypůjčovat",2,0.0198336810970977
7657,"poodkrývat",2,0.0198336810970977
7658,"škrobit",2,0.0198336810970977
7659,"exhumovat",2,0.0198336810970977
7660,"kálet",2,0.0198336810970977
7661,"přibýt",2,0.0198336810970977
7662,"personalizovat",2,0.0198336810970977
7663,"zformalizovat",2,0.0198336810970977
7664,"vyúčtovávat",2,0.0198336810970977
7665,"taktovat",2,0.0198336810970977
7666,"variovat",2,0.0198336810970977
7667,"poodhalovat",2,0.0198336810970977
7668,"přebít",2,0.0198336810970977
7669,"komparovat",2,0.0198336810970977
7670,"ukrojit",2,0.0198336810970977
7671,"odvětrat",2,0.0198336810970977
7672,"postrojit",2,0.0198336810970977
7673,"zdevastovat",2,0.0198336810970977
7674,"vykleštit",2,0.0198336810970977
7675,"popojíždět",2,0.0198336810970977
7676,"dirigovat",2,0.0198336810970977
7677,"intelektualizovat",2,0.0198336810970977
7678,"zesvětštit",2,0.0198336810970977
7679,"intenzifikovat",2,0.0198336810970977
7680,"traumatizovat",2,0.0198336810970977
7681,"sestřihnout",2,0.0198336810970977
7682,"sublimovat",2,0.0198336810970977
7683,"uhrazovat",2,0.0198336810970977
7684,"provlhčit",2,0.0198336810970977
7685,"košatět",2,0.0198336810970977
7686,"odrbat",2,0.0198336810970977
7687,"realokovat",2,0.0198336810970977
7688,"uchladit",2,0.0198336810970977
7689,"fakturovat",2,0.0198336810970977
7690,"ochromit",2,0.0198336810970977
7691,"absolutizovat",2,0.0198336810970977
7692,"zduchovňovat",2,0.0198336810970977
7693,"protkávat",2,0.0198336810970977
7694,"prosírat",2,0.0198336810970977
7695,"pofrancouzštit",2,0.0198336810970977
7696,"rozporcovat",2,0.0198336810970977
7697,"mhourat",2,0.0198336810970977
7698,"všívat",2,0.0198336810970977
7699,"vyšít",2,0.0198336810970977
7700,"pívat",2,0.0198336810970977
7701,"přepadnout",2,0.0198336810970977
7702,"stápět",2,0.0198336810970977
7703,"navracovat",2,0.0198336810970977
7704,"přemodelovat",2,0.0198336810970977
7705,"přivrátit",2,0.0198336810970977
7706,"posazovat",2,0.0198336810970977
7707,"pinkat",2,0.0198336810970977
7708,"lípnout",2,0.0198336810970977
7709,"rozvášňovat",2,0.0198336810970977
7710,"rozškrábat",2,0.0198336810970977
7711,"vymycovat",2,0.0198336810970977
7712,"fénovat",2,0.0198336810970977
7713,"vyzkoumat",2,0.0198336810970977
7714,"dobalit",2,0.0198336810970977
7715,"odtavovat",2,0.0198336810970977
7716,"opíkat",2,0.0198336810970977
7717,"učít",2,0.0198336810970977
7718,"obnosit",2,0.0198336810970977
7719,"sdírat",2,0.0198336810970977
7720,"doprosit",2,0.0198336810970977
7721,"ztloustnout",2,0.0198336810970977
7722,"usrkávat",2,0.0198336810970977
7723,"mřít",2,0.0198336810970977
7724,"zadrhat",2,0.0198336810970977
7725,"votvírat",2,0.0198336810970977
7726,"odbavovat",2,0.0198336810970977
7727,"zamhouřit",2,0.0198336810970977
7728,"domilovat",2,0.0198336810970977
7729,"bučet",2,0.0198336810970977
7730,"napěnit",2,0.0198336810970977
7731,"tkvět",2,0.0198336810970977
7732,"hloučit",2,0.0198336810970977
7733,"omeškávat",2,0.0198336810970977
7734,"rodívat",2,0.0198336810970977
7735,"prýštit",2,0.0198336810970977
7736,"systematizovat",2,0.0198336810970977
7737,"časovat",2,0.0198336810970977
7738,"vyluštit",2,0.0198336810970977
7739,"šelestit",2,0.0198336810970977
7740,"uklepat",2,0.0198336810970977
7741,"záviset",2,0.0198336810970977
7742,"přichylovat",2,0.0198336810970977
7743,"ukličkovat",2,0.0198336810970977
7744,"bulit",2,0.0198336810970977
7745,"přitěžovat",2,0.0198336810970977
7746,"mrštit",2,0.0198336810970977
7747,"přihnout",2,0.0198336810970977
7748,"umlkat",2,0.0198336810970977
7749,"rychtovat",2,0.0198336810970977
7750,"cedit",2,0.0198336810970977
7751,"natejkat",2,0.0198336810970977
7752,"zhášet",2,0.0198336810970977
7753,"ohledávat",2,0.0198336810970977
7754,"zmrtvit",2,0.0198336810970977
7755,"protřásat",2,0.0198336810970977
7756,"vlomit",2,0.0198336810970977
7757,"obsypat",2,0.0198336810970977
7758,"pohrát",2,0.0198336810970977
7759,"vtlouci",2,0.0198336810970977
7760,"pohostit",2,0.0198336810970977
7761,"nakonfigurovat",2,0.0198336810970977
7762,"vykutat",2,0.0198336810970977
7763,"vyklopýtat",2,0.0198336810970977
7764,"couvnout",2,0.0198336810970977
7765,"zadrhovat",2,0.0198336810970977
7766,"ožehnout",2,0.0198336810970977
7767,"kutat",2,0.0198336810970977
7768,"navařovat",2,0.0198336810970977
7769,"plandat",2,0.0198336810970977
7770,"čoudit",2,0.0198336810970977
7771,"přepřahat",2,0.0198336810970977
7772,"vkořenit",2,0.0198336810970977
7773,"přespávat",2,0.0198336810970977
7774,"přimalovat",2,0.0198336810970977
7775,"usoužit",2,0.0198336810970977
7776,"pípnout",2,0.0198336810970977
7777,"zakomponovat",2,0.0198336810970977
7778,"dobouchat",2,0.0198336810970977
7779,"přilít",2,0.0198336810970977
7780,"hnít",2,0.0198336810970977
7781,"přidělat",2,0.0198336810970977
7782,"upracovat",2,0.0198336810970977
7783,"vyšlapat",2,0.0198336810970977
7784,"zaněcovat",2,0.0198336810970977
7785,"rozpéci",2,0.0198336810970977
7786,"osídlit",2,0.0198336810970977
7787,"proslavovat",2,0.0198336810970977
7788,"vysedávat",2,0.0198336810970977
7789,"šturmovat",2,0.0198336810970977
7790,"vybělit",2,0.0198336810970977
7791,"vbatolit",2,0.0198336810970977
7792,"naprášit",2,0.0198336810970977
7793,"dobarvit",2,0.0198336810970977
7794,"tejrat",2,0.0198336810970977
7795,"vyhořekovat",2,0.0198336810970977
7796,"vycítit",2,0.0198336810970977
7797,"zaangažovat",2,0.0198336810970977
7798,"odkupovat",2,0.0198336810970977
7799,"soudívat",2,0.0198336810970977
7800,"mineralizovat",2,0.0198336810970977
7801,"odmotat",2,0.0198336810970977
7802,"zavzpomínat",2,0.0198336810970977
7803,"kejklat",2,0.0198336810970977
7804,"doupravovat",2,0.0198336810970977
7805,"prodělat",2,0.0198336810970977
7806,"vyskotačit",2,0.0198336810970977
7807,"lískat",2,0.0198336810970977
7808,"kuláčet",2,0.0198336810970977
7809,"shrknout",2,0.0198336810970977
7810,"dobnout",2,0.0198336810970977
7811,"vykousat",2,0.0198336810970977
7812,"prosoukávat",2,0.0198336810970977
7813,"tíhnout",2,0.0198336810970977
7814,"odloupat",2,0.0198336810970977
7815,"uskupovat",2,0.0198336810970977
7816,"odstrkávat",2,0.0198336810970977
7817,"znevýhodňovat",2,0.0198336810970977
7818,"přenastavit",2,0.0198336810970977
7819,"ohlušovat",2,0.0198336810970977
7820,"spadat",2,0.0198336810970977
7821,"natrefit",2,0.0198336810970977
7822,"vyvrhnout",2,0.0198336810970977
7823,"zamokřit",2,0.0198336810970977
7824,"stlouci",2,0.0198336810970977
7825,"hlesnout",2,0.0198336810970977
7826,"šoustat",2,0.0198336810970977
7827,"peskovat",2,0.0198336810970977
7828,"blafovat",2,0.0198336810970977
7829,"zdřímnout",2,0.0198336810970977
7830,"meškat",2,0.0198336810970977
7831,"opojit",2,0.0198336810970977
7832,"rozpištět",2,0.0198336810970977
7833,"vytěžovat",2,0.0198336810970977
7834,"vmotat",2,0.0198336810970977
7835,"zaškrcovat",2,0.0198336810970977
7836,"rozveselovat",2,0.0198336810970977
7837,"uhníst",2,0.0198336810970977
7838,"předražovat",2,0.0198336810970977
7839,"napíchat",2,0.0198336810970977
7840,"zhladit",2,0.0198336810970977
7841,"rozkolíbat",2,0.0198336810970977
7842,"nakrást",2,0.0198336810970977
7843,"zahnizďovat",2,0.0198336810970977
7844,"rozvzpomenout",2,0.0198336810970977
7845,"nasvětlovat",2,0.0198336810970977
7846,"oprudit",2,0.0198336810970977
7847,"zvědět",2,0.0198336810970977
7848,"parazitovat",2,0.0198336810970977
7849,"odkopnout",2,0.0198336810970977
7850,"ulakotit",2,0.0198336810970977
7851,"prokouknout",2,0.0198336810970977
7852,"klackovat",2,0.0198336810970977
7853,"přelámat",2,0.0198336810970977
7854,"vyštafírovat",2,0.0198336810970977
7855,"zaletět",2,0.0198336810970977
7856,"zohyzdit",2,0.0198336810970977
7857,"vklátit",2,0.0198336810970977
7858,"prokusovat",2,0.0198336810970977
7859,"tábořit",2,0.0198336810970977
7860,"vometat",2,0.0198336810970977
7861,"dohádat",2,0.0198336810970977
7862,"dohrkat",2,0.0198336810970977
7863,"dokolíbat",2,0.0198336810970977
7864,"zváhnout",2,0.0198336810970977
7865,"vnikat",2,0.0198336810970977
7866,"dosušit",2,0.0198336810970977
7867,"zesvětlit",2,0.0198336810970977
7868,"vysnít",2,0.0198336810970977
7869,"zdemokratizovat",2,0.0198336810970977
7870,"sílit",2,0.0198336810970977
7871,"přiobléknout",2,0.0198336810970977
7872,"tropit",2,0.0198336810970977
7873,"nadat",2,0.0198336810970977
7874,"zmalovat",2,0.0198336810970977
7875,"oblomit",2,0.0198336810970977
7876,"odolat",2,0.0198336810970977
7877,"vklouznout",2,0.0198336810970977
7878,"vyklusávat",2,0.0198336810970977
7879,"zvrhat",2,0.0198336810970977
7880,"prošlapávat",2,0.0198336810970977
7881,"nabiflovat",2,0.0198336810970977
7882,"anonymizovat",2,0.0198336810970977
7883,"přiříznout",2,0.0198336810970977
7884,"zazimovat",2,0.0198336810970977
7885,"vylívat",2,0.0198336810970977
7886,"skousnout",2,0.0198336810970977
7887,"překouřit",2,0.0198336810970977
7888,"dopisovat",2,0.0198336810970977
7889,"škádlívat",2,0.0198336810970977
7890,"přiškvařit",2,0.0198336810970977
7891,"nalívat",2,0.0198336810970977
7892,"oloupit",2,0.0198336810970977
7893,"hřímat",2,0.0198336810970977
7894,"rozšklebovat",2,0.0198336810970977
7895,"vlastnit",2,0.0198336810970977
7896,"zaklapovat",2,0.0198336810970977
7897,"vyplácat",2,0.0198336810970977
7898,"komprimovat",2,0.0198336810970977
7899,"vepisovat",2,0.0198336810970977
7900,"ochromovat",2,0.0198336810970977
7901,"zamrkat",2,0.0198336810970977
7902,"nastřihat",2,0.0198336810970977
7903,"ohodnocovat",2,0.0198336810970977
7904,"boukat",2,0.0198336810970977
7905,"navyčítat",2,0.0198336810970977
7906,"řechtat",2,0.0198336810970977
7907,"zapíchat",2,0.0198336810970977
7908,"poprášit",2,0.0198336810970977
7909,"čumět",2,0.0198336810970977
7910,"překvalifikovat",2,0.0198336810970977
7911,"stratifikovat",2,0.0198336810970977
7912,"dealovat",2,0.0198336810970977
7913,"vystihnout",2,0.0198336810970977
7914,"nahonit",2,0.0198336810970977
7915,"proklovávat",2,0.0198336810970977
7916,"nadělit",2,0.0198336810970977
7917,"dekolonizovat",2,0.0198336810970977
7918,"poskakovat",2,0.0198336810970977
7919,"přesednout",2,0.0198336810970977
7920,"síťovat",2,0.0198336810970977
7921,"vyplachovat",2,0.0198336810970977
7922,"vysvobozovat",2,0.0198336810970977
7923,"odpoklonkovat",2,0.0198336810970977
7924,"vysápat",2,0.0198336810970977
7925,"zamžívat",2,0.0198336810970977
7926,"zaplítat",2,0.0198336810970977
7927,"zlinkovat",2,0.0198336810970977
7928,"vyjebat",2,0.0198336810970977
7929,"vrnět",2,0.0198336810970977
7930,"stříknout",2,0.0198336810970977
7931,"osedlat",2,0.0198336810970977
7932,"promývat",2,0.0198336810970977
7933,"rozžínat",2,0.0198336810970977
7934,"sálat",2,0.0198336810970977
7935,"vysvěcovat",2,0.0198336810970977
7936,"předzásobovat",2,0.0198336810970977
7937,"roztrojit",2,0.0198336810970977
7938,"zachumlávat",2,0.0198336810970977
7939,"cinknout",2,0.0198336810970977
7940,"rozesmutnět",2,0.0198336810970977
7941,"dočesat",2,0.0198336810970977
7942,"preparovat",2,0.0198336810970977
7943,"došoupat",2,0.0198336810970977
7944,"rozvrzat",2,0.0198336810970977
7945,"rozzvučet",2,0.0198336810970977
7946,"ošukat",2,0.0198336810970977
7947,"excelovat",2,0.0198336810970977
7948,"ulívat",2,0.0198336810970977
7949,"okomentovat",2,0.0198336810970977
7950,"uzvonit",2,0.0198336810970977
7951,"přelézat",2,0.0198336810970977
7952,"pásávat",2,0.0198336810970977
7953,"vynadávat",2,0.0198336810970977
7954,"prokutat",2,0.0198336810970977
7955,"naubližovat",2,0.0198336810970977
7956,"našponovat",2,0.0198336810970977
7957,"odvrávorat",2,0.0198336810970977
7958,"vystřízlivět",2,0.0198336810970977
7959,"zavlékat",2,0.0198336810970977
7960,"polepit",2,0.0198336810970977
7961,"ulévat",2,0.0198336810970977
7962,"nárokovat",2,0.0198336810970977
7963,"rozdrásat",2,0.0198336810970977
7964,"frčet",2,0.0198336810970977
7965,"vibrovat",2,0.0198336810970977
7966,"zábst",2,0.0198336810970977
7967,"rozpučet",2,0.0198336810970977
7968,"spinkat",2,0.0198336810970977
7969,"překalibrovat",2,0.0198336810970977
7970,"ocucávat",2,0.0198336810970977
7971,"seškrabávat",2,0.0198336810970977
7972,"vyskýtat",2,0.0198336810970977
7973,"tumlovat",2,0.0198336810970977
7974,"korzovat",2,0.0198336810970977
7975,"nachrlit",2,0.0198336810970977
7976,"naspravovat",2,0.0198336810970977
7977,"bobtnat",2,0.0198336810970977
7978,"vyzpěvovat",2,0.0198336810970977
7979,"zohavit",2,0.0198336810970977
7980,"zřetězit",2,0.0198336810970977
7981,"přišmajchlovat",2,0.0198336810970977
7982,"uléhat",2,0.0198336810970977
7983,"vyvrcholit",2,0.0198336810970977
7984,"zadýmit",2,0.0198336810970977
7985,"doskákat",2,0.0198336810970977
7986,"vsugerovat",2,0.0198336810970977
7987,"vkutálet",2,0.0198336810970977
7988,"rozhalit",2,0.0198336810970977
7989,"parodovat",2,0.0198336810970977
7990,"přikovat",2,0.0198336810970977
7991,"zašoupnout",2,0.0198336810970977
7992,"koktat",2,0.0198336810970977
7993,"pentlit",2,0.0198336810970977
7994,"přibetonovat",2,0.0198336810970977
7995,"přetápět",2,0.0198336810970977
7996,"zdělat",2,0.0198336810970977
7997,"odstřeďovat",2,0.0198336810970977
7998,"odůvodnit",2,0.0198336810970977
7999,"napružit",2,0.0198336810970977
8000,"přivracet",2,0.0198336810970977
8001,"zhřívat",2,0.0198336810970977
8002,"pokadit",2,0.0198336810970977
8003,"sešrotovat",2,0.0198336810970977
8004,"rozkreslovat",2,0.0198336810970977
8005,"zrosit",2,0.0198336810970977
8006,"šáhnout",2,0.0198336810970977
8007,"přehlásit",2,0.0198336810970977
8008,"vymodelovat",2,0.0198336810970977
8009,"přihasit",2,0.0198336810970977
8010,"přebíhat",2,0.0198336810970977
8011,"vyzdít",2,0.0198336810970977
8012,"přelézt",2,0.0198336810970977
8013,"smetat",2,0.0198336810970977
8014,"roztrousit",2,0.0198336810970977
8015,"poameričtit",2,0.0198336810970977
8016,"zafoukat",2,0.0198336810970977
8017,"dosunout",2,0.0198336810970977
8018,"poházet",2,0.0198336810970977
8019,"zahlížet",2,0.0198336810970977
8020,"rozklusávat",2,0.0198336810970977
8021,"odplácet",2,0.0198336810970977
8022,"kočovat",2,0.0198336810970977
8023,"vzrůst",2,0.0198336810970977
8024,"kooptovat",2,0.0198336810970977
8025,"zašpičatit",2,0.0198336810970977
8026,"rozbásnit",2,0.0198336810970977
8027,"podsmeknout",2,0.0198336810970977
8028,"titrovat",2,0.0198336810970977
8029,"inkarnovat",2,0.0198336810970977
8030,"podrazit",2,0.0198336810970977
8031,"prodýchávat",2,0.0198336810970977
8032,"vybulit",2,0.0198336810970977
8033,"téci",2,0.0198336810970977
8034,"slízat",2,0.0198336810970977
8035,"rozlízat",2,0.0198336810970977
8036,"uzmout",2,0.0198336810970977
8037,"vcucnout",2,0.0198336810970977
8038,"opláštit",2,0.0198336810970977
8039,"přeskládávat",2,0.0198336810970977
8040,"pajcovat",2,0.0198336810970977
8041,"odnacizovat",2,0.0198336810970977
8042,"znovuzrozovat",2,0.0198336810970977
8043,"utlumovat",2,0.0198336810970977
8044,"permutovat",2,0.0198336810970977
8045,"oběhnout",2,0.0198336810970977
8046,"vodrazit",2,0.0198336810970977
8047,"parcelovat",2,0.0198336810970977
8048,"ulehnout",2,0.0198336810970977
8049,"zaorat",2,0.0198336810970977
8050,"uvozovat",2,0.0198336810970977
8051,"úřadovat",2,0.0198336810970977
8052,"vypoklonkovat",2,0.0198336810970977
8053,"sestrojit",2,0.0198336810970977
8054,"povrtat",2,0.0198336810970977
8055,"utrénovat",2,0.0198336810970977
8056,"zkonformovat",2,0.0198336810970977
8057,"nalisovat",2,0.0198336810970977
8058,"překabátit",2,0.0198336810970977
8059,"smyknout",2,0.0198336810970977
8060,"napatlat",2,0.0198336810970977
8061,"protěžovat",2,0.0198336810970977
8062,"mýlívat",2,0.0198336810970977
8063,"zadurdit",2,0.0198336810970977
8064,"vybryndat",2,0.0198336810970977
8065,"odzvonit",2,0.0198336810970977
8066,"vyradovat",2,0.0198336810970977
8067,"opěvovat",2,0.0198336810970977
8068,"elektrifikovat",2,0.0198336810970977
8069,"prohlodat",2,0.0198336810970977
8070,"dobránit",2,0.0198336810970977
8071,"zmarnit",2,0.0198336810970977
8072,"opravňovat",2,0.0198336810970977
8073,"zvrásňovat",2,0.0198336810970977
8074,"pobuřovat",2,0.0198336810970977
8075,"vychutnat",2,0.0198336810970977
8076,"rozpracovat",2,0.0198336810970977
8077,"odpružit",2,0.0198336810970977
8078,"pokřivovat",2,0.0198336810970977
8079,"očesat",2,0.0198336810970977
8080,"uštípnout",2,0.0198336810970977
8081,"nadlehčovat",2,0.0198336810970977
8082,"umlčovat",2,0.0198336810970977
8083,"bílit",2,0.0198336810970977
8084,"mumifikovat",2,0.0198336810970977
8085,"vykoktat",2,0.0198336810970977
8086,"zneuctít",2,0.0198336810970977
8087,"pozvedávat",2,0.0198336810970977
8088,"vyřvávat",2,0.0198336810970977
8089,"zabarikádovávat",2,0.0198336810970977
8090,"ducnout",2,0.0198336810970977
8091,"prokopírovat",2,0.0198336810970977
8092,"slídit",2,0.0198336810970977
8093,"splácat",2,0.0198336810970977
8094,"hučet",2,0.0198336810970977
8095,"zatrhávat",2,0.0198336810970977
8096,"bávat",2,0.0198336810970977
8097,"poobědvat",2,0.0198336810970977
8098,"degenerovat",2,0.0198336810970977
8099,"vetkávat",2,0.0198336810970977
8100,"zastřihávat",2,0.0198336810970977
8101,"ozdravovat",2,0.0198336810970977
8102,"ohlupovat",2,0.0198336810970977
8103,"přelhávat",2,0.0198336810970977
8104,"slanit",2,0.0198336810970977
8105,"depilovat",2,0.0198336810970977
8106,"ztlušťovat",2,0.0198336810970977
8107,"rozečíst",2,0.0198336810970977
8108,"vylízávat",2,0.0198336810970977
8109,"triumfovat",2,0.0198336810970977
8110,"postrčit",2,0.0198336810970977
8111,"rozdýchávat",2,0.0198336810970977
8112,"ojínit",2,0.0198336810970977
8113,"naparfémovat",2,0.0198336810970977
8114,"rozdmychávat",2,0.0198336810970977
8115,"zdemolovat",2,0.0198336810970977
8116,"odprodávat",2,0.0198336810970977
8117,"spásat",2,0.0198336810970977
8118,"nakrojit",2,0.0198336810970977
8119,"zastřihovat",2,0.0198336810970977
8120,"prostrkávat",2,0.0198336810970977
8121,"překlenovat",2,0.0198336810970977
8122,"proflámovat",2,0.0198336810970977
8123,"vycukat",2,0.0198336810970977
8124,"znevěrohodnit",2,0.0198336810970977
8125,"podsadit",2,0.0198336810970977
8126,"natlakovat",2,0.0198336810970977
8127,"odrolovat",2,0.0198336810970977
8128,"votevírat",2,0.0198336810970977
8129,"zachytnout",2,0.0198336810970977
8130,"mámit",2,0.0198336810970977
8131,"vyběsnit",2,0.0198336810970977
8132,"žduchat",2,0.0198336810970977
8133,"podtrhovat",2,0.0198336810970977
8134,"nasedat",2,0.0198336810970977
8135,"protopit",2,0.0198336810970977
8136,"přitloukat",2,0.0198336810970977
8137,"utřídit",2,0.0198336810970977
8138,"zošklivět",2,0.0198336810970977
8139,"dýchnout",2,0.0198336810970977
8140,"zchvátit",2,0.0198336810970977
8141,"rozčtvrtit",2,0.0198336810970977
8142,"zmocnět",2,0.0198336810970977
8143,"zprasit",2,0.0198336810970977
8144,"zazáplatovat",2,0.0198336810970977
8145,"debužírovat",2,0.0198336810970977
8146,"podchlazovat",2,0.0198336810970977
8147,"prohořet",2,0.0198336810970977
8148,"přespárovat",2,0.0198336810970977
8149,"dotírat",2,0.0198336810970977
8150,"uplácat",2,0.0198336810970977
8151,"pucovat",2,0.0198336810970977
8152,"doupravit",2,0.0198336810970977
8153,"kompilovat",2,0.0198336810970977
8154,"těkat",2,0.0198336810970977
8155,"obíhat",2,0.0198336810970977
