order,lemma,frequency
"1157","zvážit","1832"
"1158","bušit","1831"
"1159","testovat","1831"
"1160","opáčit","1826"
"1161","stíhat","1822"
"1162","vzdálit","1822"
"1163","ukrývat","1822"
"1164","financovat","1822"
"1165","poučit","1819"
"1166","zdržovat","1813"
"1167","udávat","1812"
"1168","závidět","1805"
"1169","odolat","1803"
"1170","nahrazovat","1803"
"1171","stěhovat","1794"
"1172","zastavovat","1790"
"1173","nudit","1789"
"1174","pověsit","1787"
"1175","vykonat","1780"
"1176","plout","1780"
"1177","promítat","1778"
"1178","zareagovat","1777"
"1179","rozmyslet","1776"
"1180","probouzet","1775"
"1181","zapadat","1772"
"1182","formulovat","1771"
"1183","zasadit","1771"
"1184","nakrájet","1771"
"1185","válet","1770"
"1186","vybavovat","1767"
"1187","vychovávat","1761"
"1188","svést","1759"
"1189","vyložit","1754"
"1190","vypořádat","1750"
"1191","obklopovat","1750"
"1192","vzbuzovat","1748"
"1193","podržet","1746"
"1194","sklouznout","1741"
"1195","odlišovat","1739"
"1196","zhasnout","1737"
"1197","umýt","1735"
"1198","osvobodit","1735"
"1199","odhodit","1730"
"1200","stvořit","1727"
"1201","motivovat","1725"
"1202","zastoupit","1723"
"1203","napravit","1722"
"1204","pominout","1722"
"1205","namířit","1722"
"1206","vyšplhat","1722"
"1207","nalézat","1721"
"1208","obklopit","1717"
"1209","krmit","1716"
"1210","prohlašovat","1714"
"1211","sepsat","1709"
"1212","dočíst","1709"
"1213","odevzdat","1708"
"1214","zakoupit","1704"
"1215","vzdávat","1703"
"1216","změřit","1703"
"1217","opravovat","1702"
"1218","rozvinout","1700"
"1219","zamknout","1699"
"1220","převézt","1695"
"1221","zaujímat","1694"
"1222","zaznamenávat","1692"
"1223","vyhrávat","1692"
"1224","pozvednout","1692"
"1225","uklidňovat","1690"
"1226","zavraždit","1688"
"1227","dodržet","1685"
"1228","sdělovat","1683"
"1229","krýt","1679"
"1230","prozkoumat","1676"
"1231","kvést","1675"
"1232","pochválit","1675"
"1233","ukrýt","1672"
"1234","ujišťovat","1672"
"1235","praštit","1671"
"1236","zaměstnávat","1670"
"1237","rozkládat","1667"
"1238","valit","1661"
"1239","spouštět","1661"
"1240","objímat","1659"
"1241","nabývat","1656"
"1242","vkládat","1650"
"1243","zhodnotit","1649"
"1244","zahnat","1644"
"1245","oceňovat","1641"
"1246","pochlubit","1640"
"1247","odstěhovat","1640"
"1248","uspokojit","1639"
"1249","unikat","1637"
"1250","dusit","1633"
"1251","svléknout","1628"
"1252","trhnout","1626"
"1253","zakončit","1624"
"1254","přistihnout","1623"
"1255","zaručit","1622"
"1256","dopadat","1621"
"1257","vynikat","1619"
"1258","pobavit","1619"
"1259","narůstat","1615"
"1260","usnadnit","1614"
"1261","naléhat","1613"
"1262","dohlížet","1612"
"1263","uklidit","1611"
"1264","zaplavit","1610"
"1265","vytratit","1608"
"1266","rozdávat","1607"
"1267","uvolňovat","1604"
"1268","nastartovat","1603"
"1269","přehlédnout","1601"
"1270","rozdělovat","1591"
"1271","vybojovat","1591"
"1272","odhalovat","1590"
"1273","oživit","1589"
"1274","podrobit","1588"
"1275","shodit","1588"
"1276","popírat","1586"
"1277","rozpadnout","1584"
"1278","chlubit","1584"
"1279","zaniknout","1582"
"1280","přilákat","1582"
"1281","ušklíbnout","1582"
"1282","lesknout","1580"
"1283","šlapat","1580"
"1284","zachycovat","1578"
"1285","cenit","1576"
"1286","odvodit","1574"
"1287","prověřit","1571"
"1288","vystačit","1571"
"1289","upoutat","1564"
"1290","pohltit","1562"
"1291","poprosit","1561"
"1292","klouzat","1560"
"1293","zlikvidovat","1560"
"1294","přikázat","1559"
"1295","přebírat","1559"
"1296","narovnat","1558"
"1297","utratit","1558"
"1298","vlézt","1557"
"1299","dlužit","1556"
"1300","zkrátit","1552"
"1301","selhat","1548"
"1302","zakrývat","1544"
"1303","uchovat","1542"
"1304","vyřadit","1540"
"1305","upřít","1539"
"1306","trestat","1537"
"1307","vyspat","1536"
"1308","zavázat","1535"
"1309","rozplakat","1533"
"1310","rozpustit","1533"
"1311","najíst","1532"
"1312","zazpívat","1531"
"1313","trčet","1531"
"1314","převažovat","1529"
"1315","vybuchnout","1528"
"1316","vyhrožovat","1528"
"1317","zaklepat","1524"
"1318","sbalit","1524"
"1319","najmout","1523"
"1320","potřást","1522"
"1321","vymezit","1518"
"1322","vzejít","1512"
"1323","prospět","1512"
"1324","sklopit","1511"
"1325","proslavit","1508"
"1326","přivolat","1508"
"1327","namalovat","1507"
"1328","polknout","1503"
"1329","přivádět","1502"
"1330","pochvalovat","1501"
"1331","zaručovat","1498"
"1332","fascinovat","1497"
"1333","komplikovat","1494"
"1334","kouknout","1494"
"1335","stékat","1492"
"1336","odvíjet","1489"
"1337","kandidovat","1487"
"1338","říkávat","1484"
"1339","ztuhnout","1484"
"1340","odtrhnout","1483"
"1341","zkazit","1482"
"1342","zaměstnat","1480"
"1343","telefonovat","1480"
"1344","vyčerpat","1478"
"1345","zavádět","1471"
"1346","rovnat","1469"
"1347","zahledět","1468"
"1348","škodit","1468"
"1349","zvonit","1467"
"1350","zdědit","1466"
"1351","nabírat","1466"
"1352","napovídat","1464"
"1353","řítit","1464"
"1354","přihlížet","1463"
"1355","nahlížet","1463"
"1356","spolehnout","1462"
"1357","splést","1458"
"1358","porovnat","1457"
"1359","doložit","1457"
"1360","oslovovat","1455"
"1361","onemocnět","1455"
"1362","rozvést","1454"
"1363","spolknout","1452"
"1364","poklesnout","1450"
"1365","ubránit","1447"
"1366","vypuknout","1444"
"1367","odkládat","1444"
"1368","dovědět","1444"
"1369","interpretovat","1443"
"1370","podělit","1440"
"1371","hradit","1440"
"1372","trhat","1439"
"1373","odradit","1439"
"1374","míchat","1438"
"1375","zapamatovat","1437"
"1376","předkládat","1437"
"1377","krčit","1436"
"1378","přemítat","1434"
"1379","vrtět","1434"
"1380","povšimnout","1434"
"1381","regulovat","1433"
"1382","preferovat","1430"
"1383","přesvědčovat","1428"
"1384","zhoršit","1428"
"1385","zachovávat","1427"
"1386","oddělovat","1426"
"1387","podstoupit","1424"
"1388","vycítit","1422"
"1389","zamýšlet","1421"
"1390","vyzývat","1418"
"1391","osvědčit","1414"
"1392","objasnit","1414"
"1393","převládat","1413"
"1394","odsunout","1408"
"1395","vyčíst","1408"
"1396","utkat","1407"
"1397","dožít","1406"
"1398","uklízet","1404"
"1399","obsáhnout","1399"
"1400","propadat","1396"
"1401","přehodit","1396"
"1402","upírat","1396"
"1403","akceptovat","1395"
"1404","popíjet","1393"
"1405","spekulovat","1393"
"1406","odseknout","1391"
"1407","přednášet","1391"
"1408","hostit","1389"
"1409","odletět","1388"
"1410","odstraňovat","1385"
"1411","předejít","1384"
"1412","rezignovat","1384"
"1413","upustit","1384"
"1414","rozčilovat","1379"
"1415","stýskat","1378"
"1416","zmoci","1377"
"1417","připadnout","1377"
"1418","nasednout","1374"
"1419","pobývat","1374"
"1420","očistit","1372"
"1421","angažovat","1371"
"1422","zhoršovat","1371"
"1423","kontaktovat","1369"
"1424","zapisovat","1368"
"1425","obcházet","1365"
"1426","nakreslit","1364"
"1427","překvapovat","1363"
"1428","ubírat","1359"
"1429","odkazovat","1358"
"1430","přiletět","1356"
"1431","zrychlit","1354"
"1432","obývat","1354"
"1433","ujet","1353"
"1434","loučit","1351"
"1435","stanout","1349"
"1436","zaregistrovat","1348"
"1437","vysadit","1345"
"1438","svézt","1345"
"1439","povolat","1344"
"1440","zatvářit","1343"
"1441","zavítat","1341"
"1442","strkat","1338"
"1443","postávat","1337"
"1444","posouvat","1336"
"1445","vyhlížet","1335"
"1446","vyzařovat","1335"
"1447","vyhodnotit","1334"
"1448","natahovat","1332"
"1449","obstát","1332"
"1450","zesílit","1332"
"1451","prasknout","1332"
"1452","kroužit","1331"
"1453","přeskočit","1330"
"1454","tlouci","1329"
"1455","vypálit","1329"
"1456","popřít","1328"
"1457","zvětšit","1327"
"1458","chopit","1326"
"1459","nakládat","1325"
"1460","uchovávat","1322"
"1461","vyplácet","1322"
"1462","ustupovat","1321"
"1463","odeslat","1321"
"1464","nahrát","1317"
"1465","odkázat","1315"
"1466","dohnat","1314"
"1467","zachvět","1313"
"1468","klepat","1310"
"1469","proměňovat","1307"
"1470","naskočit","1306"
"1471","zaparkovat","1306"
"1472","odstrčit","1306"
"1473","vcházet","1306"
"1474","dopravit","1303"
"1475","poukázat","1300"
"1476","vymazat","1297"
"1477","rozzářit","1296"
"1478","postačit","1296"
"1479","svádět","1294"
"1480","rozdat","1293"
"1481","odstoupit","1292"
"1482","nahrávat","1292"
"1483","vzdalovat","1290"
"1484","spotřebovat","1288"
"1485","zmírnit","1288"
"1486","ladit","1285"
"1487","vyrovnávat","1285"
"1488","zdvihnout","1284"
"1489","štvát","1284"
"1490","podivit","1283"
"1491","zmlknout","1283"
"1492","ubývat","1283"
"1493","namítat","1279"
"1494","tancovat","1278"
"1495","lepit","1277"
"1496","dovézt","1277"
"1497","vstřelit","1277"
"1498","utopit","1276"
"1499","šokovat","1275"
"1500","aktivovat","1274"
"1501","pověřit","1271"
"1502","překonávat","1269"
"1503","vypsat","1267"
"1504","zabavit","1266"
"1505","zradit","1265"
"1506","sklánět","1265"
"1507","vjet","1265"
"1508","oblíbit","1263"
"1509","vyjmout","1263"
"1510","topit","1259"
"1511","argumentovat","1259"
"1512","přidělit","1258"
"1513","ozdobit","1255"
"1514","zapůsobit","1255"
"1515","zvětšovat","1253"
"1516","zabezpečit","1252"
"1517","odporovat","1252"
"1518","vypovědět","1250"
"1519","půjčovat","1249"
"1520","uběhnout","1249"
"1521","roztáhnout","1248"
"1522","vychutnat","1246"
"1523","pronajmout","1244"
"1524","rýsovat","1243"
"1525","tzn","1241"
"1526","ošetřit","1240"
"1527","narůst","1239"
"1528","hrnout","1236"
"1529","kazit","1234"
"1530","stýkat","1233"
"1531","nadělat","1232"
"1532","velet","1231"
"1533","zahřát","1228"
"1534","brzdit","1227"
"1535","zmenšit","1227"
"1536","kopírovat","1226"
"1537","shledat","1226"
"1538","vléci","1225"
"1539","uprchnout","1224"
"1540","porodit","1222"
"1541","obhajovat","1221"
"1542","vyučovat","1221"
"1543","obohatit","1215"
"1544","vyniknout","1215"
"1545","pobíhat","1214"
"1546","přesáhnout","1214"
"1547","obhájit","1214"
"1548","evidovat","1214"
"1549","nastěhovat","1213"
"1550","nacpat","1213"
"1551","pokazit","1212"
"1552","překračovat","1211"
"1553","ustat","1210"
"1554","oznamovat","1207"
"1555","provdat","1207"
"1556","prorazit","1205"
"1557","vyletět","1205"
"1558","zaslat","1203"
"1559","fandit","1202"
"1560","zbavovat","1201"
"1561","dohlédnout","1201"
"1562","povzbudit","1201"
"1563","balit","1200"
"1564","kašlat","1199"
"1565","zastihnout","1199"
"1566","přemoci","1198"
"1567","přikládat","1196"
"1568","zbožňovat","1195"
"1569","přehánět","1195"
"1570","ubytovat","1194"
"1571","koupat","1193"
"1572","popovídat","1191"
"1573","promítnout","1191"
"1574","pohánět","1186"
"1575","vypočítat","1184"
"1576","uvíznout","1183"
"1577","zřítit","1182"
"1578","vychovat","1182"
"1579","obstarat","1180"
"1580","doběhnout","1179"
"1581","svěřovat","1179"
"1582","přesouvat","1178"
"1583","zakazovat","1178"
"1584","figurovat","1177"
"1585","eliminovat","1173"
"1586","zdolat","1172"
"1587","odhodlat","1172"
"1588","vyplynout","1170"
"1589","registrovat","1168"
"1590","smést","1168"
"1591","naštvat","1166"
"1592","vylíčit","1166"
"1593","odbýt","1166"
"1594","smíchat","1164"
"1595","podřídit","1164"
"1596","docílit","1162"
"1597","demonstrovat","1161"
"1598","prodlužovat","1161"
"1599","zakřičet","1160"
"1600","dobýt","1156"
"1601","vychutnávat","1156"
"1602","vyskytnout","1155"
"1603","mísit","1154"
"1604","zatěžovat","1148"
"1605","přejíždět","1147"
"1606","hlásat","1147"
"1607","vděčit","1147"
"1608","utrácet","1146"
"1609","troufnout","1145"
"1610","zorganizovat","1145"
"1611","odkašlat","1145"
"1612","ječet","1144"
"1613","sestoupit","1143"
"1614","operovat","1142"
"1615","předvídat","1142"
"1616","vyjíždět","1141"
"1617","listovat","1138"
"1618","konkurovat","1137"
"1619","narušovat","1136"
"1620","sklízet","1135"
"1621","specializovat","1135"
"1622","sežrat","1135"
"1623","přetrvávat","1133"
"1624","formovat","1132"
"1625","zuřit","1132"
"1626","schvalovat","1131"
"1627","zhubnout","1131"
"1628","promíchat","1130"
"1629","foukat","1130"
"1630","vyplňovat","1130"
"1631","vdát","1127"
"1632","dochovat","1126"
"1633","utrhnout","1125"
"1634","uhnout","1124"
"1635","odlišit","1123"
"1636","střetnout","1123"
"1637","závodit","1123"
"1638","porovnávat","1122"
"1639","stočit","1122"
"1640","povzbuzovat","1121"
"1641","rvát","1121"
"1642","oslavovat","1121"
"1643","vyfotit","1118"
"1644","inkasovat","1118"
"1645","zachraňovat","1116"
"1646","otázat","1115"
"1647","pohlížet","1115"
"1648","svázat","1115"
"1649","rozpadat","1114"
"1650","vyměňovat","1114"
"1651","odměnit","1112"
"1652","prodělat","1112"
"1653","prohrávat","1110"
"1654","rozlišit","1109"
"1655","vysloužit","1108"
"1656","splývat","1108"
"1657","sílit","1107"
"1658","troufat","1106"
"1659","naskytnout","1104"
"1660","nasvědčovat","1103"
"1661","ožít","1101"
"1662","vklouznout","1101"
"1663","vymezovat","1100"
"1664","ucházet","1099"
"1665","pořizovat","1099"
"1666","překládat","1098"
"1667","usnadňovat","1097"
"1668","upevnit","1097"
"1669","uhradit","1095"
"1670","vznést","1095"
"1671","vystoupat","1092"
"1672","nainstalovat","1092"
"1673","číhat","1091"
"1674","kousnout","1090"
"1675","houpat","1090"
"1676","zmenšovat","1084"
"1677","ilustrovat","1084"
"1678","mýt","1083"
"1679","civět","1082"
"1680","rozptýlit","1082"
"1681","dohadovat","1081"
"1682","nabádat","1081"
"1683","oslabit","1080"
"1684","vtrhnout","1078"
"1685","shromažďovat","1076"
"1686","přizpůsobovat","1076"
"1687","vyvádět","1074"
"1688","zastrčit","1074"
"1689","napodobovat","1072"
"1690","soutěžit","1070"
"1691","vítězit","1070"
"1692","střežit","1070"
"1693","zavrčet","1069"
"1694","přeměnit","1068"
"1695","zamrkat","1067"
"1696","pospíšit","1067"
"1697","poskakovat","1067"
"1698","zmáčknout","1067"
"1699","redukovat","1063"
"1700","kopnout","1062"
"1701","uhodit","1062"
"1702","odebírat","1060"
"1703","prchat","1060"
"1704","zamlouvat","1060"
"1705","mlátit","1059"
"1706","osolit","1059"
"1707","smrdět","1058"
"1708","sestávat","1058"
"1709","popřát","1057"
"1710","zpochybňovat","1057"
"1711","vyléčit","1056"
"1712","sedat","1055"
"1713","prokazovat","1054"
"1714","sedávat","1054"
"1715","podceňovat","1054"
"1716","zatočit","1054"
"1717","odnášet","1053"
"1718","obviňovat","1052"
"1719","zabručet","1052"
"1720","utvářet","1051"
"1721","potit","1051"
"1722","rozebírat","1049"
"1723","utřít","1048"
"1724","pousmát","1047"
"1725","pohrávat","1047"
"1726","podotýkat","1047"
"1727","zjevit","1046"
"1728","vyslovovat","1045"
"1729","zasunout","1044"
"1730","přežívat","1042"
"1731","manipulovat","1041"
"1732","vyšetřit","1040"
"1733","hlesnout","1039"
"1734","páchnout","1039"
"1735","tyčit","1038"
"1736","lemovat","1038"
"1737","pokynout","1037"
"1738","přehrávat","1036"
"1739","cpát","1035"
"1740","bodovat","1035"
"1741","připisovat","1034"
"1742","zvracet","1033"
"1743","fotografovat","1033"
"1744","prospívat","1032"
"1745","naříkat","1032"
"1746","ohromit","1031"
"1747","hospodařit","1029"
"1748","přemístit","1027"
"1749","zneužívat","1027"
"1750","skýtat","1025"
"1751","rozplynout","1020"
"1752","sypat","1019"
"1753","rozhodit","1019"
"1754","vyvrcholit","1019"
"1755","značit","1017"
"1756","zakotvit","1016"
"1757","stanovovat","1016"
"1758","předpovídat","1015"
"1759","udělovat","1015"
"1760","připevnit","1014"
"1761","integrovat","1012"
"1762","obchodovat","1010"
"1763","osvojit","1010"
"1764","zahodit","1010"
"1765","vykázat","1009"
"1766","tleskat","1009"
"1767","lítat","1008"
"1768","počínat","1008"
"1769","vnést","1008"
"1770","přikrýt","1006"
"1771","napomáhat","1006"
"1772","lít","1005"
"1773","naklánět","1002"
"1774","napojit","1002"
"1775","osadit","1002"
"1776","přehnat","997"
"1777","překážet","994"
"1778","zamítnout","994"
"1779","uzdravit","994"
"1780","kolovat","993"
"1781","nahlásit","992"
"1782","spatřovat","991"
"1783","splácet","991"
"1784","podepisovat","990"
"1785","přiběhnout","989"
"1786","zrudnout","988"
"1787","mumlat","987"
"1788","postihovat","986"
"1789","vyklouznout","986"
"1790","rekonstruovat","986"
"1791","postřehnout","985"
"1792","zmást","984"
"1793","namočit","984"
"1794","stárnout","982"
"1795","přetáhnout","981"
"1796","přilepit","981"
"1797","napodobit","981"
"1798","vysypat","979"
"1799","zabořit","979"
"1800","posbírat","979"
"1801","odolávat","978"
"1802","nasbírat","977"
"1803","zamezit","976"
"1804","otravovat","976"
"1805","žasnout","974"
"1806","uchýlit","973"
"1807","soustřeďovat","971"
"1808","leknout","971"
"1809","prolomit","971"
"1810","znázornit","971"
"1811","hrávat","969"
"1812","rozebrat","969"
"1813","vyústit","969"
"1814","vtáhnout","968"
"1815","garantovat","967"
"1816","zklidnit","967"
"1817","otisknout","965"
"1818","odbočit","965"
"1819","strašit","965"
